rate_num,rating_type,degree,Feedback_ID
1319,Service,2,205
1320,Service,2,16
1321,Food,5,440
1322,Service,5,319
1323,Cleanliness,2,475
1324,Cleanliness,4,478
1325,Cleanliness,1,492
1326,Cleanliness,3,242
1327,Food,3,112
1328,Food,1,362
1329,Service,5,225
1330,Food,3,333
1331,Cleanliness,5,467
1332,Food,1,82
1333,Cleanliness,3,199
1334,Cleanliness,5,123
1335,Service,4,432
1336,Food,2,354
1337,Service,1,44
1338,Food,4,474
1339,Food,3,135
1340,Service,5,237
1341,Food,3,349
1342,Service,4,83
1343,Food,3,60
1344,Service,2,168
1345,Service,2,498
1346,Service,4,228
1347,Cleanliness,3,219
1348,Food,3,128
1349,Service,5,371
1350,Food,1,497
1351,Service,1,143
1352,Service,4,439
1353,Service,5,54
1354,Cleanliness,5,366
1355,Cleanliness,5,417
1356,Service,1,359
1357,Food,5,308
1358,Cleanliness,2,449
1359,Service,1,160
1360,Cleanliness,4,378
1361,Cleanliness,4,50
1362,Service,3,495
1363,Food,5,121
1364,Service,1,260
1365,Cleanliness,1,124
1366,Food,2,164
1367,Cleanliness,4,126
1368,Food,3,270
1369,Service,1,483
1370,Cleanliness,3,432
1371,Service,4,192
1372,Food,2,212
1373,Cleanliness,5,431
1374,Food,1,184
1375,Cleanliness,3,223
1376,Service,3,50
1377,Service,2,35
1378,Food,4,368
1379,Cleanliness,1,138
1380,Food,1,463
1381,Cleanliness,1,374
1382,Cleanliness,1,185
1383,Cleanliness,1,455
1384,Food,2,387
1385,Food,3,114
1386,Service,3,258
1387,Food,5,200
1388,Food,2,241
1389,Service,3,475
1390,Cleanliness,3,187
1391,Cleanliness,1,336
1392,Service,3,407
1393,Food,5,103
1394,Service,4,25
1395,Service,2,13
1396,Cleanliness,4,143
1397,Service,3,468
1398,Food,2,441
1399,Food,4,97
1400,Food,1,244
1401,Service,3,153
1402,Service,3,3
1403,Cleanliness,3,160
1404,Cleanliness,2,29
1405,Service,2,145
1406,Service,5,304
1407,Cleanliness,4,471
1408,Service,1,465
1409,Food,4,28
1410,Cleanliness,1,47
1411,Food,1,153
1412,Cleanliness,1,498
1413,Cleanliness,3,376
1414,Food,1,337
1415,Food,1,24
1416,Service,2,371
1417,Cleanliness,4,258
1418,Food,3,99
1419,Service,1,461
1420,Service,2,155
1421,Service,3,113
1422,Food,5,436
1423,Food,2,444
1424,Cleanliness,2,282
1425,Food,1,115
1426,Service,2,56
1427,Food,5,88
1428,Cleanliness,4,122
1429,Cleanliness,4,224
1430,Cleanliness,2,493
1431,Food,4,89
1432,Cleanliness,5,153
1433,Cleanliness,3,61
1434,Cleanliness,2,174
1435,Cleanliness,5,202
1436,Food,5,446
1437,Food,3,402
1438,Food,3,325
1439,Service,3,457
1440,Food,2,181
1441,Food,2,307
1442,Food,4,453
1443,Cleanliness,1,87
1444,Service,3,37
1445,Service,5,79
1446,Cleanliness,3,255
1447,Cleanliness,2,337
1448,Service,5,95
1449,Cleanliness,5,405
1450,Food,3,361
1451,Cleanliness,5,65
1452,Food,4,210
1453,Service,5,419
1454,Service,2,243
1455,Cleanliness,4,225
1456,Cleanliness,5,384
1457,Service,3,454
1458,Cleanliness,2,488
1459,Service,2,477
1460,Food,1,307
1461,Cleanliness,5,226
1462,Service,4,93
1463,Service,1,97
1464,Cleanliness,5,435
1465,Cleanliness,1,288
1466,Food,1,426
1467,Cleanliness,5,39
1468,Cleanliness,3,396
1469,Cleanliness,3,390
1470,Service,1,307
1471,Cleanliness,3,409
1472,Service,4,90
1473,Cleanliness,2,127
1474,Food,4,103
1475,Cleanliness,1,454
1476,Cleanliness,2,234
1477,Food,1,345
1478,Service,3,326
1479,Service,1,60
1480,Cleanliness,2,326
1481,Service,5,363
1482,Service,5,225
1483,Food,3,294
1484,Service,3,179
1485,Cleanliness,4,174
1486,Cleanliness,3,399
1487,Food,5,431
1488,Food,4,486
1489,Cleanliness,3,125
1490,Cleanliness,3,333
1491,Cleanliness,2,35
1492,Cleanliness,2,47
1493,Food,4,469
1494,Cleanliness,1,246
1495,Food,2,373
1496,Cleanliness,1,19
1497,Food,4,196
1498,Service,2,297
1499,Cleanliness,1,94
1500,Service,4,147
1501,Cleanliness,2,488
1502,Food,4,314
1503,Service,1,424
1504,Food,3,257
1505,Cleanliness,4,479
1506,Service,2,397
1507,Food,2,496
1508,Food,4,385
1509,Food,4,6
1510,Cleanliness,4,144
1511,Cleanliness,4,477
1512,Cleanliness,2,311
1513,Food,3,159
1514,Cleanliness,5,482
1515,Cleanliness,2,59
1516,Service,4,237
1517,Cleanliness,2,178
1518,Cleanliness,1,281
1519,Cleanliness,2,84
1520,Food,5,383
1521,Cleanliness,3,198
1522,Service,2,227
1523,Cleanliness,4,245
1524,Food,4,492
1525,Cleanliness,1,270
1526,Service,2,103
1527,Cleanliness,2,108
1528,Food,4,105
1529,Food,3,494
1530,Food,4,302
1531,Service,5,128
1532,Food,2,240
1533,Food,4,440
1534,Service,5,215
1535,Cleanliness,4,397
1536,Food,5,228
1537,Service,4,392
1538,Food,5,116
1539,Cleanliness,4,398
1540,Food,2,231
1541,Service,4,205
1542,Food,2,37
1543,Service,1,417
1544,Cleanliness,5,246
1545,Cleanliness,3,257
1546,Service,3,207
1547,Service,4,452
1548,Service,2,500
1549,Cleanliness,2,234
1550,Food,4,56
1551,Food,5,161
1552,Food,2,466
1553,Food,2,237
1554,Food,2,289
1555,Cleanliness,5,331
1556,Food,3,171
1557,Cleanliness,4,51
1558,Cleanliness,1,95
1559,Cleanliness,5,21
1560,Cleanliness,4,345
1561,Food,3,199
1562,Service,2,156
1563,Cleanliness,5,34
1564,Cleanliness,2,28
1565,Service,1,496
1566,Cleanliness,2,309
1567,Service,3,454
1568,Food,4,451
1569,Food,5,451
1570,Food,5,166
1571,Food,1,432
1572,Food,3,128
1573,Cleanliness,3,193
1574,Service,4,152
1575,Cleanliness,3,124
1576,Cleanliness,1,241
1577,Food,1,421
1578,Service,3,247
1579,Food,1,74
1580,Food,3,458
1581,Food,3,162
1582,Food,4,57
1583,Cleanliness,5,233
1584,Cleanliness,1,53
1585,Service,3,228
1586,Food,1,237
1587,Food,5,358
1588,Service,2,411
1589,Cleanliness,1,457
1590,Food,1,258
1591,Food,4,66
1592,Cleanliness,5,99
1593,Cleanliness,2,209
1594,Cleanliness,5,39
1595,Food,4,485
1596,Food,3,298
1597,Food,4,394
1598,Service,4,256
1599,Service,1,466
1600,Cleanliness,2,52
1601,Food,1,220
1602,Cleanliness,2,496
1603,Service,1,178
1604,Service,4,153
1605,Food,5,404
1606,Cleanliness,1,356
1607,Cleanliness,1,60
1608,Food,2,111
1609,Food,5,99
1610,Service,5,331
1611,Cleanliness,3,51
1612,Cleanliness,1,442
1613,Food,3,384
1614,Cleanliness,4,329
1615,Service,2,31
1616,Cleanliness,3,452
1617,Service,4,284
1618,Service,4,145
1619,Service,2,147
1620,Cleanliness,2,326
1621,Food,2,304
1622,Food,4,3
1623,Service,1,7
1624,Cleanliness,3,79
1625,Food,5,432
1626,Food,4,19
1627,Service,1,321
1628,Service,3,371
1629,Cleanliness,5,60
1630,Service,4,439
1631,Service,2,242
1632,Cleanliness,5,258
1633,Cleanliness,3,154
1634,Cleanliness,1,485
1635,Food,5,85
1636,Service,2,494
1637,Food,2,166
1638,Cleanliness,1,295
1639,Food,5,385
1640,Food,4,354
1641,Service,1,435
1642,Food,4,207
1643,Service,2,307
1644,Cleanliness,1,164
1645,Cleanliness,5,80
1646,Service,1,248
1647,Cleanliness,2,322
1648,Service,1,486
1649,Service,2,23
1650,Cleanliness,5,9
1651,Cleanliness,2,497
1652,Service,2,245
1653,Food,3,422
1654,Cleanliness,3,311
1655,Food,2,47
1656,Food,5,317
1657,Service,3,101
1658,Cleanliness,3,286
1659,Food,4,451
1660,Service,4,80
1661,Food,4,174
1662,Cleanliness,5,451
1663,Cleanliness,3,275
1664,Service,3,87
1665,Food,3,411
1666,Cleanliness,1,475
1667,Food,4,334
1668,Food,2,286
1669,Food,3,361
1670,Cleanliness,5,315
1671,Cleanliness,2,33
1672,Food,1,130
1673,Food,5,57
1674,Service,2,66
1675,Service,2,40
1676,Service,2,175
1677,Service,5,381
1678,Service,5,183
1679,Service,1,272
1680,Food,4,481
1681,Food,4,367
1682,Food,5,443
1683,Service,4,336
1684,Food,5,26
1685,Service,4,290
1686,Service,5,414
1687,Service,4,10
1688,Cleanliness,3,37
1689,Food,4,170
1690,Food,3,164
1691,Service,3,16
1692,Service,3,130
1693,Service,1,488
1694,Cleanliness,4,62
1695,Service,2,228
1696,Cleanliness,5,406
1697,Cleanliness,5,201
1698,Cleanliness,5,195
1699,Cleanliness,5,373
1700,Food,5,398
1701,Cleanliness,1,141
1702,Cleanliness,4,124
1703,Food,2,9
1704,Cleanliness,5,258
1705,Food,5,235
1706,Cleanliness,3,175
1707,Cleanliness,2,307
1708,Cleanliness,3,72
1709,Service,2,177
1710,Service,5,406
1711,Cleanliness,3,451
1712,Service,4,338
1713,Cleanliness,4,331
1714,Cleanliness,2,37
1715,Food,5,387
1716,Cleanliness,2,292
1717,Food,4,405
1718,Service,3,327
1719,Food,1,248
1720,Cleanliness,3,459
1721,Service,4,269
1722,Cleanliness,1,207
1723,Service,4,279
1724,Cleanliness,5,303
1725,Food,3,445
1726,Service,1,451
1727,Service,5,101
1728,Food,3,440
1729,Cleanliness,3,109
1730,Food,3,190
1731,Cleanliness,2,240
1732,Service,5,151
1733,Service,1,64
1734,Cleanliness,3,207
1735,Cleanliness,1,241
1736,Cleanliness,1,411
1737,Service,3,441
1738,Cleanliness,5,298
1739,Service,3,374
1740,Service,3,356
1741,Cleanliness,1,145
1742,Food,2,176
1743,Service,5,344
1744,Food,3,299
1745,Food,4,281
1746,Cleanliness,2,371
1747,Food,3,258
1748,Service,1,345
1749,Service,2,446
1750,Service,5,342
1751,Food,4,193
1752,Cleanliness,2,399
1753,Food,5,402
1754,Service,2,227
1755,Service,5,317
1756,Food,5,258
1757,Cleanliness,4,10
1758,Food,4,11
1759,Food,4,26
1760,Food,3,439
1761,Food,3,35
1762,Cleanliness,2,397
1763,Service,2,460
1764,Cleanliness,4,313
1765,Cleanliness,4,312
1766,Service,1,307
1767,Food,5,256
1768,Food,3,269
1769,Service,4,201
1770,Food,3,139
1771,Service,5,194
1772,Food,4,352
1773,Service,1,27
1774,Service,3,205
1775,Service,1,425
1776,Cleanliness,5,122
1777,Service,1,365
1778,Service,3,459
1779,Food,5,99
1780,Cleanliness,1,494
1781,Cleanliness,2,148
1782,Food,3,256
1783,Service,4,492
1784,Food,4,453
1785,Food,5,301
1786,Service,5,459
1787,Cleanliness,3,138
1788,Service,4,93
1789,Service,5,172
1790,Cleanliness,3,65
1791,Service,1,357
1792,Service,4,366
1793,Service,1,341
1794,Service,5,249
1795,Cleanliness,4,349
1796,Food,1,462
1797,Cleanliness,4,102
1798,Cleanliness,4,133
1799,Cleanliness,4,345
1800,Service,1,141
1801,Cleanliness,3,500
1802,Cleanliness,1,215
1803,Cleanliness,4,106
1804,Cleanliness,1,18
1805,Cleanliness,4,438
1806,Cleanliness,2,495
1807,Cleanliness,3,292
1808,Service,4,103
1809,Service,5,366
1810,Food,2,137
1811,Cleanliness,3,459
1812,Service,1,417
1813,Food,3,328
1814,Cleanliness,4,59
1815,Food,1,83
1816,Cleanliness,5,337
1817,Service,4,87
1818,Cleanliness,3,269
1819,Cleanliness,2,11
1820,Food,1,374
1821,Service,2,159
1822,Cleanliness,2,485
1823,Service,4,314
1824,Service,5,270
1825,Service,5,152
1826,Food,1,498
1827,Food,2,5
1828,Service,1,394
1829,Service,4,42
1830,Cleanliness,1,2
1831,Cleanliness,4,16
1832,Cleanliness,2,453
1833,Food,5,232
1834,Service,4,406
1835,Food,2,361
1836,Cleanliness,2,479
1837,Cleanliness,3,287
1838,Food,5,216
1839,Food,3,62
1840,Food,2,125
1841,Service,5,242
1842,Food,2,361
1843,Service,5,441
1844,Food,4,417
1845,Cleanliness,4,86
1846,Cleanliness,1,438
1847,Service,2,179
1848,Food,4,115
1849,Service,5,67
1850,Cleanliness,4,374
1851,Food,5,445
1852,Service,4,267
1853,Service,4,484
1854,Service,1,401
1855,Food,2,49
1856,Service,5,111
1857,Food,5,220
1858,Service,4,75
1859,Cleanliness,2,10
1860,Service,2,157
1861,Cleanliness,4,260
1862,Cleanliness,5,208
1863,Cleanliness,5,53
1864,Service,2,315
1865,Service,1,450
1866,Food,1,361
1867,Food,5,241
1868,Service,1,139
1869,Service,2,285
1870,Food,4,127
1871,Service,3,410
1872,Service,3,200
1873,Food,3,93
1874,Cleanliness,5,29
1875,Cleanliness,3,439
1876,Food,3,463
1877,Food,1,77
1878,Cleanliness,1,334
1879,Food,2,384
1880,Food,5,27
1881,Food,4,441
1882,Food,2,51
1883,Food,4,338
1884,Service,3,198
1885,Service,3,29
1886,Cleanliness,3,154
1887,Service,4,238
1888,Service,1,493
1889,Food,3,100
1890,Food,5,356
1891,Service,4,492
1892,Food,4,450
1893,Service,1,177
1894,Cleanliness,4,340
1895,Service,5,327
1896,Cleanliness,1,420
1897,Cleanliness,3,302
1898,Food,2,252
1899,Service,1,426
1900,Service,1,424
1901,Service,2,356
1902,Cleanliness,5,177
1903,Food,2,220
1904,Service,5,110
1905,Food,1,415
1906,Cleanliness,5,178
1907,Food,3,398
1908,Cleanliness,2,472
1909,Food,5,492
1910,Service,2,173
1911,Service,1,187
1912,Food,5,87
1913,Cleanliness,3,39
1914,Service,2,100
1915,Food,4,403
1916,Cleanliness,4,383
1917,Cleanliness,2,363
1918,Cleanliness,1,26
1919,Service,5,215
1920,Cleanliness,5,376
1921,Service,2,421
1922,Service,3,331
1923,Food,4,363
1924,Service,4,333
1925,Food,3,30
1926,Food,2,411
1927,Cleanliness,5,309
1928,Service,2,360
1929,Service,1,215
1930,Cleanliness,5,466
1931,Food,1,442
1932,Food,1,220
1933,Service,3,415
1934,Service,2,297
1935,Cleanliness,5,365
1936,Cleanliness,2,210
1937,Cleanliness,5,318
1938,Service,4,259
1939,Food,3,80
1940,Service,1,398
1941,Food,2,461
1942,Food,3,75
1943,Food,3,175
1944,Food,5,347
1945,Food,2,475
1946,Food,2,42
1947,Cleanliness,2,260
1948,Cleanliness,5,341
1949,Food,5,33
1950,Service,3,273
1951,Food,2,211
1952,Cleanliness,1,252
1953,Service,3,49
1954,Food,3,467
1955,Service,2,356
1956,Food,4,428
1957,Cleanliness,3,33
1958,Food,3,135
1959,Service,1,473
1960,Service,1,458
1961,Food,1,450
1962,Food,2,382
1963,Cleanliness,4,470
1964,Cleanliness,4,384
1965,Food,1,37
1966,Cleanliness,3,240
1967,Food,5,108
1968,Food,3,376
1969,Food,1,419
1970,Cleanliness,3,337
1971,Cleanliness,2,443
1972,Cleanliness,5,95
1973,Service,4,166
1974,Cleanliness,2,441
1975,Food,4,303
1976,Service,5,464
1977,Cleanliness,1,290
1978,Service,2,397
1979,Cleanliness,5,178
1980,Cleanliness,1,33
1981,Service,4,367
1982,Service,3,322
1983,Service,4,492
1984,Food,2,332
1985,Cleanliness,1,200
1986,Cleanliness,3,462
1987,Food,2,38
1988,Service,5,469
1989,Food,5,316
1990,Cleanliness,2,288
1991,Cleanliness,5,289
1992,Service,1,206
1993,Service,2,18
1994,Service,4,465
1995,Food,2,189
1996,Service,3,41
1997,Service,1,286
1998,Food,2,271
1999,Food,2,485
2000,Service,3,115
2001,Cleanliness,5,369
2002,Food,5,406
2003,Cleanliness,2,417
2004,Service,2,118
2005,Cleanliness,5,46
2006,Cleanliness,4,286
2007,Cleanliness,4,196
2008,Cleanliness,2,251
2009,Service,2,33
2010,Cleanliness,2,144
2011,Cleanliness,4,442
2012,Service,3,405
2013,Food,2,88
2014,Cleanliness,5,50
2015,Service,3,85
2016,Service,5,188
2017,Food,1,238
2018,Food,3,431
2019,Service,3,354
2020,Food,3,341
2021,Food,4,244
2022,Service,4,140
2023,Food,1,335
2024,Food,1,343
2025,Food,1,454
2026,Service,1,48
2027,Cleanliness,5,111
2028,Food,2,206
2029,Food,2,499
2030,Service,5,354
2031,Food,3,151
2032,Food,5,263
2033,Service,4,11
2034,Cleanliness,5,346
2035,Cleanliness,3,17
2036,Food,2,7
2037,Cleanliness,2,207
2038,Cleanliness,1,160
2039,Service,5,467
2040,Food,2,217
2041,Service,4,223
2042,Service,2,37
2043,Cleanliness,5,99
2044,Food,4,135
2045,Food,5,329
2046,Cleanliness,5,157
2047,Cleanliness,4,407
2048,Cleanliness,2,42
2049,Service,2,334
2050,Cleanliness,2,143
2051,Cleanliness,3,335
2052,Cleanliness,2,70
2053,Food,2,189
2054,Cleanliness,1,454
2055,Service,3,482
2056,Service,1,484
2057,Food,3,67
2058,Cleanliness,3,340
2059,Food,4,476
2060,Food,3,465
2061,Cleanliness,4,184
2062,Service,3,396
2063,Food,5,72
2064,Food,5,43
2065,Food,3,210
2066,Food,1,402
2067,Service,5,214
2068,Cleanliness,3,309
2069,Food,2,159
2070,Food,3,144
2071,Service,5,241
2072,Food,3,349
2073,Service,3,419
2074,Service,4,192
2075,Food,1,245
2076,Service,2,344
2077,Service,3,184
2078,Cleanliness,2,240
2079,Cleanliness,3,157
2080,Food,1,263
2081,Cleanliness,4,178
2082,Food,3,293
2083,Cleanliness,3,368
2084,Service,4,317
2085,Cleanliness,5,102
2086,Service,5,419
2087,Cleanliness,3,381
2088,Service,5,455
2089,Food,3,364
2090,Service,5,121
2091,Service,4,366
2092,Service,1,169
2093,Cleanliness,5,402
2094,Food,3,94
2095,Service,5,33
2096,Service,2,144
2097,Food,5,469
2098,Food,3,62
2099,Cleanliness,4,326
2100,Service,3,361
2101,Cleanliness,2,26
2102,Food,5,451
2103,Cleanliness,2,89
2104,Service,2,363
2105,Cleanliness,4,311
2106,Food,5,439
2107,Cleanliness,1,33
2108,Food,2,234
2109,Service,2,309
2110,Service,2,253
2111,Cleanliness,4,17
2112,Service,4,378
2113,Cleanliness,1,437
2114,Cleanliness,5,117
2115,Cleanliness,5,444
2116,Service,1,475
2117,Cleanliness,1,251
2118,Food,2,375
2119,Food,3,415
2120,Service,2,250
2121,Service,2,365
2122,Service,3,160
2123,Cleanliness,1,162
2124,Food,1,254
2125,Cleanliness,3,412
2126,Cleanliness,4,243
2127,Service,1,253
2128,Cleanliness,4,76
2129,Food,3,405
2130,Food,2,388
2131,Service,1,60
2132,Food,3,313
2133,Food,5,159
2134,Service,5,154
2135,Cleanliness,4,434
2136,Cleanliness,5,476
2137,Service,4,496
2138,Food,1,161
2139,Service,2,251
2140,Service,1,404
2141,Cleanliness,3,85
2142,Food,5,484
2143,Food,4,253
2144,Cleanliness,1,138
2145,Service,2,242
2146,Cleanliness,2,449
2147,Cleanliness,3,365
2148,Food,4,476
2149,Cleanliness,2,297
2150,Food,1,42
2151,Cleanliness,4,447
2152,Service,3,276
2153,Food,1,122
2154,Food,3,260
2155,Cleanliness,4,24
2156,Food,2,39
2157,Cleanliness,5,101
2158,Service,3,54
2159,Cleanliness,3,110
2160,Cleanliness,3,250
2161,Service,1,269
2162,Cleanliness,1,42
2163,Cleanliness,1,74
2164,Service,2,230
2165,Service,4,242
2166,Food,1,169
2167,Cleanliness,3,332
2168,Service,3,246
2169,Food,5,128
2170,Cleanliness,4,347
2171,Service,4,96
2172,Food,1,336
2173,Cleanliness,1,74
2174,Cleanliness,3,14
2175,Service,1,290
2176,Food,4,325
2177,Cleanliness,4,36
2178,Cleanliness,2,210
2179,Service,1,458
2180,Service,2,349
2181,Service,2,125
2182,Food,5,26
2183,Food,3,444
2184,Service,5,397
2185,Cleanliness,4,433
2186,Service,5,44
2187,Food,1,253
2188,Service,4,117
2189,Cleanliness,4,291
2190,Service,3,345
2191,Service,5,438
2192,Service,2,306
2193,Cleanliness,2,144
2194,Food,5,434
2195,Service,3,66
2196,Cleanliness,1,150
2197,Food,5,236
2198,Service,1,90
2199,Food,2,123
2200,Cleanliness,1,84
2201,Service,2,335
2202,Food,2,46
2203,Cleanliness,1,423
2204,Food,3,245
2205,Cleanliness,1,4
2206,Cleanliness,2,424
2207,Service,5,369
2208,Cleanliness,5,477
2209,Food,5,298
2210,Food,3,498
2211,Cleanliness,3,61
2212,Food,3,436
2213,Food,1,155
2214,Food,5,224
2215,Food,2,59
2216,Cleanliness,5,205
2217,Cleanliness,1,440
2218,Cleanliness,3,237
2219,Food,4,26
2220,Service,5,456
2221,Service,4,188
2222,Cleanliness,5,105
2223,Service,1,138
2224,Service,5,252
2225,Cleanliness,1,106
2226,Cleanliness,2,195
2227,Service,3,388
2228,Cleanliness,2,293
2229,Food,4,68
2230,Service,1,199
2231,Food,1,274
2232,Food,2,66
2233,Service,4,375
2234,Cleanliness,2,150
2235,Cleanliness,2,95
2236,Food,4,74
2237,Service,5,458
2238,Cleanliness,1,94
2239,Cleanliness,4,251
2240,Food,1,30
2241,Cleanliness,3,151
2242,Cleanliness,4,135
2243,Food,3,386
2244,Cleanliness,3,200
2245,Food,5,260
2246,Food,3,344
2247,Cleanliness,2,340
2248,Cleanliness,1,234
2249,Cleanliness,4,363
2250,Food,2,250
2251,Service,1,258
2252,Cleanliness,3,369
2253,Service,1,117
2254,Service,5,87
2255,Cleanliness,3,79
2256,Cleanliness,1,247
2257,Service,4,70
2258,Food,1,395
2259,Service,3,432
2260,Food,2,454
2261,Cleanliness,5,291
2262,Service,2,484
2263,Service,4,148
2264,Food,3,30
2265,Food,1,82
2266,Service,1,55
2267,Service,3,141
2268,Cleanliness,4,430
2269,Food,5,480
2270,Food,5,312
2271,Service,2,91
2272,Cleanliness,2,319
2273,Service,2,487
2274,Cleanliness,2,16
2275,Service,4,16
2276,Food,5,415
2277,Food,3,427
2278,Service,4,219
2279,Food,3,489
2280,Cleanliness,4,130
2281,Cleanliness,2,361
2282,Service,5,417
2283,Food,2,428
2284,Food,4,107
2285,Service,2,458
2286,Food,1,153
2287,Service,1,91
2288,Cleanliness,4,1
2289,Cleanliness,3,488
2290,Cleanliness,1,191
2291,Service,4,45
2292,Cleanliness,2,380
2293,Service,3,77
2294,Food,1,309
2295,Service,1,325
2296,Cleanliness,5,413
2297,Service,1,202
2298,Food,1,485
2299,Food,5,18
2300,Food,1,423
2301,Food,5,208
2302,Cleanliness,3,57
2303,Food,3,121
2304,Food,3,5
2305,Service,3,452
2306,Cleanliness,1,449
2307,Food,4,101
2308,Food,1,194
2309,Service,1,24
2310,Cleanliness,3,252
2311,Cleanliness,2,132
2312,Cleanliness,3,239
2313,Service,2,435
2314,Cleanliness,3,425
2315,Food,5,99
2316,Service,1,202
2317,Service,1,233
2318,Food,4,197
2319,Food,3,210
2320,Cleanliness,1,130
2321,Service,5,490
2322,Food,4,110
2323,Cleanliness,3,472
2324,Service,1,120
2325,Service,5,456
2326,Service,2,183
2327,Cleanliness,3,174
2328,Cleanliness,5,145
2329,Food,2,285
2330,Service,5,433
2331,Cleanliness,4,46
2332,Cleanliness,2,435
2333,Service,5,63
2334,Food,1,428
2335,Service,5,188
2336,Cleanliness,1,417
2337,Cleanliness,1,148
2338,Cleanliness,2,235
2339,Cleanliness,1,243
2340,Service,1,30
2341,Cleanliness,2,27
2342,Food,2,175
2343,Food,1,32
2344,Cleanliness,3,92
2345,Service,1,221
2346,Food,3,399
2347,Food,3,475
2348,Service,2,129
2349,Food,5,291
2350,Food,4,88
2351,Cleanliness,2,240
2352,Food,4,8
2353,Food,2,76
2354,Food,2,16
2355,Food,4,65
2356,Food,2,18
2357,Food,1,169
2358,Cleanliness,3,64
2359,Food,1,429
2360,Food,1,319
2361,Service,1,407
2362,Food,1,416
2363,Food,4,47
2364,Food,2,69
2365,Food,5,4
2366,Service,5,25
2367,Food,4,57
2368,Cleanliness,4,382
2369,Service,3,214
2370,Service,2,56
2371,Cleanliness,2,93
2372,Service,4,384
2373,Service,4,196
2374,Service,1,246
2375,Service,2,438
2376,Cleanliness,3,404
2377,Cleanliness,1,81
2378,Food,2,400
2379,Food,5,215
2380,Food,5,275
2381,Service,2,387
2382,Cleanliness,4,453
2383,Cleanliness,1,340
2384,Cleanliness,2,320
2385,Cleanliness,5,7
2386,Food,3,135
2387,Food,3,175
2388,Food,1,435
2389,Food,2,257
2390,Food,3,149
2391,Service,2,399
2392,Cleanliness,2,10
2393,Cleanliness,4,227
2394,Cleanliness,2,87
2395,Cleanliness,4,403
2396,Food,5,368
2397,Service,1,490
2398,Service,3,343
2399,Cleanliness,1,219
2400,Cleanliness,3,257
2401,Cleanliness,3,29
2402,Cleanliness,1,249
2403,Food,3,280
